left_eye_from_center,right_eye_from_center,time_start,time_end,left_eye_dim,right_eye_dim
"[-1.0, -0.5]","[4.5, -0.5]",26.750380992889404,26.797547578811646,"(24, 46)","(24, 45)"
"[-2.0, -1.0]","[3.5, -1.0]",26.797547578811646,26.844977378845215,"(25, 46)","(24, 46)"
"[-2.0, -0.5]","[4.0, -1.0]",26.844977378845215,26.90861487388611,"(25, 46)","(24, 46)"
"[-2.0, -0.5]","[4.0, -1.0]",26.90861487388611,26.95499563217163,"(25, 46)","(24, 45)"
"[-2.0, -0.5]","[4.5, -1.0]",26.95499563217163,27.00304341316223,"(25, 46)","(24, 45)"
"[-2.0, -0.5]","[4.5, -1.0]",27.00304341316223,27.04911971092224,"(24, 46)","(24, 45)"
"[-2.0, 0.0]","[3.5, -1.0]",27.04911971092224,27.096184968948364,"(24, 46)","(24, 45)"
"[-2.0, 0.0]","[3.5, -1.0]",27.096184968948364,27.143277406692505,"(24, 46)","(25, 45)"
"[-2.0, -1.0]","[4.5, -0.5]",27.143277406692505,27.190081357955933,"(23, 46)","(24, 45)"
"[-2.0, -0.5]","[3.5, -1.0]",27.190081357955933,27.23776888847351,"(24, 46)","(24, 46)"
"[-2.0, -1.0]","[5.0, -1.0]",27.23776888847351,27.299103021621704,"(24, 46)","(24, 46)"
"[-2.0, -1.0]","[5.0, -1.0]",27.299103021621704,27.34593629837036,"(24, 46)","(25, 45)"
"[-3.0, -1.0]","[3.5, -0.5]",27.34593629837036,27.392465114593506,"(24, 46)","(25, 45)"
"[-3.0, -1.0]","[3.5, -0.5]",27.392465114593506,27.4382381439209,"(25, 47)","(26, 46)"
"[-3.5, -1.5]","[4.0, -1.0]",27.4382381439209,27.48525309562683,"(25, 46)","(26, 46)"
"[-2.0, -1.5]","[3.0, -1.0]",27.48525309562683,27.531245470046997,"(25, 46)","(26, 46)"
"[-3.0, -0.5]","[3.0, -1.0]",27.531245470046997,27.57819414138794,"(25, 46)","(26, 46)"
"[-3.0, -0.5]","[3.0, -1.0]",27.57819414138794,27.625330924987793,"(26, 46)","(25, 45)"
"[-2.0, -1.0]","[3.5, -0.5]",27.625330924987793,27.672011613845825,"(26, 46)","(25, 45)"
"[-2.0, -1.0]","[3.5, -0.5]",27.672011613845825,27.719693660736084,"(25, 46)","(25, 46)"
"[-2.0, -0.5]","[3.0, -0.5]",27.719693660736084,27.767279386520386,"(25, 46)","(25, 45)"
"[-2.0, -0.5]","[3.5, -0.5]",27.767279386520386,27.81412672996521,"(25, 46)","(25, 45)"
"[-2.0, -1.5]","[3.5, -0.5]",27.81412672996521,27.87616276741028,"(25, 46)","(25, 45)"
"[-2.0, -1.5]","[3.5, -0.5]",27.87616276741028,27.921979904174805,"(25, 47)","(25, 45)"
"[-2.5, -1.5]","[3.5, -0.5]",27.921979904174805,27.969318628311157,"(25, 47)","(25, 45)"
"[-2.5, -1.5]","[3.5, -0.5]",27.969318628311157,28.016988039016724,"(24, 46)","(24, 45)"
"[-3.0, -1.0]","[0.5, -1.0]",28.016988039016724,28.063098907470703,"(24, 46)","(23, 44)"
"[-3.0, -1.0]","[1.0, -0.5]",28.063098907470703,28.109760761260986,"(26, 46)","(28, 46)"
"[-3.0, -1.0]","[-3.0, -1.0]",28.109760761260986,28.17104744911194,"(26, 46)","(28, 46)"
"[-3.0, -1.0]","[-3.0, -1.0]",28.17104744911194,28.218186616897583,"(27, 47)","(29, 46)"
"[-2.5, -1.5]","[-2.0, -0.5]",28.218186616897583,28.265246152877808,"(27, 47)","(29, 46)"
"[-2.5, -1.5]","[-2.0, -0.5]",28.265246152877808,28.312958240509033,"(27, 47)","(28, 47)"
"[-2.5, -1.5]","[-2.5, 0.0]",28.312958240509033,28.360034942626953,"(26, 46)","(29, 46)"
"[-3.0, -1.0]","[1.0, -2.5]",28.360034942626953,28.42199444770813,"(26, 47)","(30, 45)"
"[-2.5, -1.0]","[0.5, -2.0]",28.42199444770813,28.48603105545044,"(26, 47)","(30, 45)"
"[-2.5, -1.0]","[0.5, -2.0]",28.48603105545044,28.533196687698364,"(27, 47)","(29, 45)"
"[-2.5, -1.5]","[-1.5, -1.5]",28.533196687698364,28.580679178237915,"(27, 47)","(29, 45)"
"[-2.5, -1.5]","[-1.5, -1.5]",28.580679178237915,28.626967191696167,"(24, 45)","(24, 45)"
"[-2.5, -1.0]","[-0.5, -1.0]",28.626967191696167,28.67445158958435,"(25, 46)","(25, 46)"
"[-3.0, -0.5]","[4.0, -0.5]",28.67445158958435,28.720643520355225,"(25, 46)","(25, 45)"
"[-3.0, -1.5]","[3.5, -1.5]",28.720643520355225,28.78305959701538,"(25, 46)","(25, 45)"
"[-3.0, -1.5]","[3.5, -1.5]",28.78305959701538,28.830467224121094,"(25, 46)","(25, 45)"
"[-3.0, -1.5]","[2.5, -1.5]",28.830467224121094,28.87615418434143,"(25, 46)","(25, 45)"
"[-3.0, -1.5]","[2.5, -1.5]",28.87615418434143,28.922273635864258,"(25, 46)","(25, 45)"
"[-3.0, -1.5]","[3.5, -0.5]",28.922273635864258,28.96940279006958,"(25, 46)","(25, 46)"
"[-3.0, -1.5]","[3.0, -0.5]",28.96940279006958,29.016077041625977,"(25, 46)","(25, 46)"
"[-3.0, -1.5]","[3.0, -0.5]",29.016077041625977,29.06262993812561,"(24, 45)","(24, 45)"
"[-3.5, -1.0]","[0.5, -1.0]",29.06262993812561,29.10942316055298,"(24, 45)","(23, 44)"
"[-3.5, -1.0]","[-1.0, -0.5]",29.10942316055298,29.15600895881653,"(24, 45)","(23, 44)"
"[-3.5, -1.0]","[-1.0, -0.5]",29.15600895881653,29.2022066116333,"(23, 45)","(24, 45)"
"[-3.5, -0.5]","[2.5, -1.0]",29.2022066116333,29.248964071273804,"(23, 45)","(24, 45)"
"[-3.5, -0.5]","[2.5, -1.0]",29.248964071273804,29.312135457992554,"(25, 47)","(26, 46)"
"[-2.5, -1.5]","[3.0, -1.0]",29.312135457992554,29.35867214202881,"(26, 46)","(26, 46)"
"[-1.0, -1.0]","[3.0, -1.0]",29.35867214202881,29.405128717422485,"(26, 46)","(27, 45)"
"[-1.0, -1.0]","[3.5, -0.5]",29.405128717422485,29.4519784450531,"(26, 46)","(27, 45)"
"[-1.0, -1.0]","[3.5, -0.5]",29.4519784450531,29.49827480316162,"(26, 46)","(27, 45)"
"[-1.0, -1.0]","[3.5, -0.5]",29.49827480316162,29.545924425125122,"(26, 46)","(27, 45)"
"[-1.0, -1.0]","[3.5, -0.5]",29.545924425125122,29.592845916748047,"(26, 46)","(26, 46)"
"[-2.0, -1.0]","[3.0, -1.0]",29.592845916748047,29.64095163345337,"(27, 46)","(28, 45)"
"[-1.0, -0.5]","[1.5, -1.0]",29.64095163345337,29.688759326934814,"(29, 46)","(30, 46)"
"[0.0, -1.5]","[2.0, -1.0]",29.688759326934814,29.751386165618896,"(29, 46)","(30, 46)"
"[0.0, -1.5]","[2.0, -1.0]",29.751386165618896,29.798032760620117,"(30, 46)","(30, 46)"
"[0.0, -2.0]","[4.0, -1.0]",29.798032760620117,29.846092224121094,"(30, 46)","(30, 46)"
"[0.0, -2.0]","[4.0, -1.0]",29.846092224121094,29.89315629005432,"(30, 46)","(31, 46)"
"[-1.0, -2.0]","[2.0, -1.5]",29.89315629005432,29.94084668159485,"(30, 46)","(31, 46)"
"[-2.0, -2.0]","[1.0, -1.5]",29.94084668159485,29.98799467086792,"(31, 46)","(31, 45)"
"[-4.0, -2.5]","[-0.5, -1.5]",29.98799467086792,30.05027437210083,"(31, 46)","(31, 45)"
"[-4.0, -2.5]","[-0.5, -1.5]",30.05027437210083,30.097365379333496,"(31, 46)","(31, 45)"
"[-2.0, -2.5]","[0.5, -1.5]",30.097365379333496,30.143990993499756,"(31, 46)","(31, 45)"
"[-2.0, -2.5]","[0.5, -1.5]",30.143990993499756,30.19211220741272,"(31, 47)","(31, 46)"
"[-2.5, -2.5]","[1.0, -1.5]",30.19211220741272,30.23850679397583,"(31, 47)","(31, 46)"
"[-2.5, -2.5]","[1.0, -1.5]",30.23850679397583,30.286150455474854,"(29, 47)","(29, 45)"
"[-0.5, -0.5]","[1.5, -0.5]",30.286150455474854,30.348767042160034,"(26, 46)","(26, 45)"
"[-1.0, -1.0]","[2.5, -1.0]",30.348767042160034,30.395978212356567,"(26, 46)","(26, 45)"
"[-2.0, -1.0]","[2.5, -1.0]",30.395978212356567,30.443405866622925,"(26, 46)","(26, 45)"
"[-2.0, -1.0]","[2.5, -1.0]",30.443405866622925,30.490319967269897,"(24, 45)","(24, 44)"
"[-2.5, -1.0]","[3.0, -1.0]",30.490319967269897,30.53749918937683,"(24, 45)","(24, 44)"
"[-2.5, -1.0]","[3.0, -1.0]",30.53749918937683,30.584134340286255,"(24, 45)","(23, 44)"
"[-3.5, -1.0]","[-1.0, -0.5]",30.584134340286255,30.6312255859375,"(24, 44)","(24, 43)"
"[2.0, -1.0]","[-0.5, -1.0]",30.6312255859375,30.67800545692444,"(26, 46)","(27, 44)"
"[4.0, 0.0]","[1.0, -1.5]",30.67800545692444,30.72529625892639,"(26, 46)","(27, 44)"
"[4.0, 0.0]","[1.0, -1.5]",30.72529625892639,30.772060871124268,"(27, 45)","(28, 44)"
"[5.5, -0.5]","[-1.0, -1.0]",30.772060871124268,30.818090677261353,"(27, 45)","(28, 44)"
"[5.5, -0.5]","[-1.0, -1.0]",30.818090677261353,30.863935470581055,"(28, 47)","(29, 45)"
"[5.5, 0.0]","[0.5, -0.5]",30.863935470581055,30.911160469055176,"(28, 46)","(29, 45)"
"[6.0, 0.0]","[1.5, -0.5]",30.911160469055176,30.958096265792847,"(28, 46)","(28, 45)"
"[6.0, 0.0]","[6.5, -1.0]",30.958096265792847,31.006195783615112,"(28, 46)","(28, 45)"
"[6.0, 0.0]","[6.5, -1.0]",31.006195783615112,31.052478551864624,"(28, 47)","(29, 46)"
"[6.5, 0.0]","[0.0, -0.5]",31.052478551864624,31.099231004714966,"(28, 47)","(29, 46)"
"[6.5, 0.0]","[0.0, -0.5]",31.099231004714966,31.14611291885376,"(28, 47)","(28, 45)"
"[5.5, 0.0]","[6.5, -1.0]",31.14611291885376,31.1933810710907,"(28, 47)","(29, 46)"
"[5.5, 0.0]","[7.0, -1.5]",31.1933810710907,31.25433325767517,"(28, 46)","(28, 45)"
"[6.0, 0.0]","[-0.5, 0.0]",31.25433325767517,31.31698226928711,"(28, 46)","(28, 45)"
"[6.0, 0.0]","[-0.5, 0.0]",31.31698226928711,31.364333868026733,"(27, 46)","(28, 45)"
"[6.0, -0.5]","[-6.5, 1.0]",31.364333868026733,31.411128520965576,"(27, 46)","(28, 45)"
"[6.0, -0.5]","[-6.5, 1.0]",31.411128520965576,31.47226309776306,"(28, 46)","(29, 45)"
"[6.0, 0.0]","[-1.5, -0.5]",31.47226309776306,31.518990993499756,"(27, 45)","(29, 44)"
"[4.5, -0.5]","[0.0, -0.5]",31.518990993499756,31.565333604812622,"(26, 44)","(25, 44)"
"[3.0, -1.0]","[6.0, -0.5]",31.565333604812622,31.61230230331421,"(26, 44)","(25, 44)"
"[3.0, -1.0]","[6.0, -0.5]",31.61230230331421,31.659308433532715,"(25, 45)","(25, 45)"
"[-1.5, -1.5]","[4.5, -0.5]",31.659308433532715,31.70529055595398,"(25, 45)","(25, 45)"
"[-1.5, -1.5]","[4.5, -0.5]",31.70529055595398,31.752091884613037,"(25, 46)","(24, 45)"
"[-1.0, -0.5]","[4.5, -1.0]",31.752091884613037,31.79838466644287,"(25, 46)","(24, 44)"
"[-1.0, -0.5]","[4.0, -1.0]",31.79838466644287,31.844927549362183,"(25, 46)","(24, 44)"
"[-1.0, -0.5]","[4.0, -1.0]",31.844927549362183,31.89105534553528,"(25, 45)","(24, 45)"
"[-1.5, -0.5]","[4.5, -1.0]",31.89105534553528,31.939110040664673,"(25, 45)","(24, 44)"
"[-2.5, -0.5]","[3.0, -1.0]",31.939110040664673,31.98608899116516,"(25, 45)","(24, 44)"
"[-2.5, -0.5]","[3.0, -1.0]",31.98608899116516,32.03366041183472,"(25, 45)","(25, 44)"
"[-2.5, -0.5]","[3.0, -1.5]",32.03366041183472,32.080779790878296,"(25, 45)","(25, 44)"
"[-2.5, -0.5]","[3.0, -1.5]",32.080779790878296,32.1269645690918,"(25, 45)","(25, 45)"
"[-2.5, -0.5]","[3.5, -0.5]",32.1269645690918,32.173579692840576,"(24, 45)","(24, 44)"
"[-2.5, -1.0]","[3.0, -1.0]",32.173579692840576,32.219956398010254,"(23, 44)","(23, 43)"
"[-2.0, -0.5]","[-0.5, -0.5]",32.219956398010254,32.2826783657074,"(23, 44)","(23, 43)"
"[-2.0, -0.5]","[-0.5, -0.5]",32.2826783657074,32.33014392852783,"(24, 45)","(23, 43)"
"[-2.5, -1.0]","[-0.5, -0.5]",32.33014392852783,32.377713441848755,"(24, 45)","(23, 43)"
"[-2.5, -1.0]","[-0.5, -0.5]",32.377713441848755,32.425307273864746,"(23, 45)","(24, 44)"
"[-3.5, -0.5]","[3.0, -1.0]",32.425307273864746,32.47264099121094,"(24, 45)","(24, 43)"
"[-3.5, -1.0]","[2.5, -1.0]",32.47264099121094,32.519723653793335,"(24, 45)","(24, 44)"
"[-3.5, -1.0]","[3.0, -1.0]",32.519723653793335,32.58282685279846,"(24, 45)","(24, 44)"
"[-3.5, -1.0]","[3.0, -1.0]",32.58282685279846,32.629913568496704,"(24, 45)","(24, 44)"
"[-3.5, -1.0]","[3.0, -1.0]",32.629913568496704,32.692877769470215,"(24, 45)","(24, 44)"
"[-3.5, -1.0]","[3.0, -1.0]",32.692877769470215,32.739516496658325,"(25, 45)","(25, 44)"
"[-2.5, -0.5]","[4.0, -0.5]",32.739516496658325,32.78708744049072,"(24, 45)","(24, 44)"
"[-3.5, -1.0]","[3.0, -1.0]",32.78708744049072,32.84934067726135,"(24, 44)","(24, 43)"
"[-3.0, -1.0]","[-0.5, 0.0]",32.84934067726135,32.89705514907837,"(24, 44)","(24, 43)"
"[-3.0, -1.0]","[-0.5, 0.0]",32.89705514907837,32.94454908370972,"(24, 44)","(24, 43)"
"[-2.0, -1.0]","[0.5, -1.0]",32.94454908370972,32.9920973777771,"(24, 44)","(24, 43)"
"[-2.0, -1.0]","[0.5, -1.0]",32.9920973777771,33.040178298950195,"(24, 45)","(24, 44)"
"[-3.5, -1.0]","[1.0, -1.0]",33.040178298950195,33.08834385871887,"(24, 45)","(24, 44)"
"[-3.5, -1.0]","[3.0, -1.0]",33.08834385871887,33.13515543937683,"(24, 45)","(24, 44)"
"[-3.5, -1.0]","[3.0, -1.0]",33.13515543937683,33.18158173561096,"(24, 45)","(24, 44)"
"[-3.5, -1.0]","[3.0, -1.0]",33.18158173561096,33.22908329963684,"(25, 45)","(25, 45)"
"[-2.5, -0.5]","[2.5, -1.5]",33.22908329963684,33.29187989234924,"(25, 45)","(25, 45)"
"[-2.5, -0.5]","[2.5, -1.5]",33.29187989234924,33.33806371688843,"(24, 46)","(25, 44)"
"[-4.0, -1.0]","[3.0, -0.5]",33.33806371688843,33.386208057403564,"(25, 46)","(24, 45)"
"[-3.0, -0.5]","[3.5, -1.0]",33.386208057403564,33.43246841430664,"(25, 44)","(25, 44)"
"[-2.0, -0.5]","[-1.0, 0.5]",33.43246841430664,33.47947883605957,"(25, 44)","(25, 44)"
"[-2.0, -0.5]","[-1.0, 0.5]",33.47947883605957,33.527175188064575,"(25, 44)","(25, 44)"
"[-2.0, -0.5]","[-1.0, 0.5]",33.527175188064575,33.57403755187988,"(25, 44)","(25, 44)"
"[-2.0, -0.5]","[-1.0, 0.5]",33.57403755187988,33.62042284011841,"(24, 46)","(23, 44)"
"[-4.0, -1.0]","[3.0, -0.5]",33.62042284011841,33.667152404785156,"(24, 45)","(24, 45)"
"[-2.5, -1.0]","[3.5, -1.0]",33.667152404785156,33.728644132614136,"(25, 45)","(24, 44)"
"[-3.5, -0.5]","[3.0, -1.0]",33.728644132614136,33.775952100753784,"(25, 45)","(24, 44)"
"[-3.5, -0.5]","[3.0, -1.0]",33.775952100753784,33.82300901412964,"(25, 46)","(24, 44)"
"[-3.0, -0.5]","[3.0, -1.0]",33.82300901412964,33.869162797927856,"(25, 46)","(24, 44)"
"[-3.0, -0.5]","[3.0, -1.0]",33.869162797927856,33.91628623008728,"(24, 46)","(24, 44)"
"[-4.0, -1.0]","[3.0, -1.0]",33.91628623008728,33.963316917419434,"(24, 46)","(24, 44)"
"[-4.0, -1.0]","[3.0, -1.0]",33.963316917419434,34.009368896484375,"(25, 46)","(25, 43)"
"[-3.0, -0.5]","[2.5, -1.5]",34.009368896484375,34.05619955062866,"(26, 45)","(25, 44)"
"[-3.5, -1.0]","[3.0, -0.5]",34.05619955062866,34.102882862091064,"(25, 45)","(25, 43)"
"[-3.5, -0.5]","[2.5, -0.5]",34.102882862091064,34.14915180206299,"(25, 45)","(25, 43)"
"[-3.5, -0.5]","[2.5, -0.5]",34.14915180206299,34.1959183216095,"(25, 44)","(25, 44)"
"[-3.0, -0.5]","[3.0, -1.5]",34.1959183216095,34.24321794509888,"(25, 44)","(25, 44)"
"[-3.0, -0.5]","[3.0, -1.5]",34.24321794509888,34.30586004257202,"(25, 44)","(24, 43)"
"[-3.0, -1.5]","[2.5, -1.0]",34.30586004257202,34.3534619808197,"(25, 45)","(25, 43)"
"[-3.5, -1.5]","[2.5, -0.5]",34.3534619808197,34.40055060386658,"(25, 45)","(25, 43)"
"[-2.5, -1.5]","[2.5, -0.5]",34.40055060386658,34.464255571365356,"(25, 45)","(25, 43)"
"[-2.5, -1.5]","[2.5, -0.5]",34.464255571365356,34.510934591293335,"(25, 45)","(25, 43)"
